treatment,cluster_params,time,cluster_id,back_cluster_id,num_correct,num_wrong,total,order
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_30,5000_NONE,0,6,6,70
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_37,5000_NONE,0,23,23,77
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_36,5000_NONE,0,6,6,76
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_35,5000_NONE,0,8,8,75
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_34,5000_NONE,0,21,21,74
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_33,5000_NONE,0,7,7,73
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_55,5000_NONE,0,11,11,97
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_-1,5000_NONE,0,43,43,45
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_32,5000_NONE,0,12,12,72
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_57,5000_NONE,0,16,16,99
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,10000,10000_50,5000_NONE,0,9,9,92
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_56,10000_NONE,0,11,11,157
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_54,10000_NONE,0,12,12,155
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_42,10000_NONE,0,27,27,142
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_48,10000_NONE,0,5,5,148
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_43,10000_NONE,0,48,48,143
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_49,10000_NONE,0,6,6,149
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_52,10000_NONE,0,37,37,153
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_53,10000_NONE,0,23,23,154
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_24,10000_NONE,0,9,9,122
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_25,10000_NONE,0,13,13,123
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_26,10000_NONE,0,71,71,124
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_27,10000_NONE,0,22,22,125
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_20,10000_NONE,0,90,90,118
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_21,10000_NONE,0,54,54,119
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_22,10000_NONE,0,40,40,120
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_23,10000_NONE,0,15,15,121
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_46,10000_NONE,0,13,13,146
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_47,10000_NONE,0,7,7,147
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_44,10000_NONE,0,18,18,144
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_45,10000_NONE,0,11,11,145
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_28,10000_NONE,0,33,33,126
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_29,10000_NONE,0,6,6,127
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_40,10000_NONE,0,10,10,140
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_41,10000_NONE,0,20,20,141
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_1,10000_NONE,0,9,9,106
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_0,10000_NONE,0,162,162,105
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_3,10000_NONE,0,147,147,128
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_2,10000_NONE,0,154,154,117
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_5,10000_NONE,0,237,237,150
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_4,10000_NONE,0,570,570,139
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_7,10000_NONE,0,151,151,161
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_6,10000_NONE,0,140,140,160
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_9,10000_NONE,0,36,36,163
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_8,10000_NONE,0,144,144,162
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_51,10000_NONE,0,13,13,152
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_39,10000_NONE,0,25,25,138
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_38,10000_NONE,0,13,13,137
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_58,10000_NONE,0,6,6,159
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_11,10000_NONE,0,103,103,108
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_10,10000_NONE,0,50,50,107
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_13,10000_NONE,0,6,6,110
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_12,10000_NONE,0,46,46,109
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_15,10000_NONE,0,6,6,112
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_14,10000_NONE,0,35,35,111
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_17,10000_NONE,0,54,54,114
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_16,10000_NONE,0,16,16,113
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_19,10000_NONE,0,29,29,116
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_18,10000_NONE,0,11,11,115
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_31,10000_NONE,0,15,15,130
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_30,10000_NONE,0,15,15,129
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_37,10000_NONE,0,20,20,136
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_36,10000_NONE,0,6,6,135
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_35,10000_NONE,0,30,30,134
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_34,10000_NONE,0,8,8,133
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_33,10000_NONE,0,9,9,132
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_55,10000_NONE,0,7,7,156
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_-1,10000_NONE,0,91,91,104
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_32,10000_NONE,0,21,21,131
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_57,10000_NONE,0,7,7,158
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,15000,15000_50,10000_NONE,0,7,7,151
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_42,15000_NONE,0,7,7,202
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_43,15000_NONE,0,7,7,203
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_24,15000_NONE,0,55,55,182
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_25,15000_NONE,0,19,19,183
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_26,15000_NONE,0,10,10,184
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_27,15000_NONE,0,50,50,185
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_20,15000_NONE,0,24,24,178
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_21,15000_NONE,0,49,49,179
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_22,15000_NONE,0,44,44,180
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_23,15000_NONE,0,7,7,181
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_28,15000_NONE,0,12,12,186
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_29,15000_NONE,0,5,5,187
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_40,15000_NONE,0,13,13,200
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_41,15000_NONE,0,10,10,201
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_1,15000_NONE,0,126,126,166
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_0,15000_NONE,0,364,364,165
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_3,15000_NONE,0,88,88,188
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_2,15000_NONE,0,16,16,177
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_5,15000_NONE,0,185,185,204
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_4,15000_NONE,0,562,562,199
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_7,15000_NONE,0,13,13,206
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_6,15000_NONE,0,23,23,205
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_9,15000_NONE,0,242,242,208
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_8,15000_NONE,0,120,120,207
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_39,15000_NONE,0,19,19,198
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_38,15000_NONE,0,5,5,197
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_11,15000_NONE,0,131,131,168
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_10,15000_NONE,0,82,82,167
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_13,15000_NONE,0,31,31,170
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_12,15000_NONE,0,160,160,169
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_15,15000_NONE,0,25,25,172
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_14,15000_NONE,0,117,117,171
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_17,15000_NONE,0,39,39,174
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_16,15000_NONE,0,66,66,173
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_19,15000_NONE,0,52,52,176
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_18,15000_NONE,0,5,5,175
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_31,15000_NONE,0,13,13,190
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_30,15000_NONE,0,38,38,189
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_37,15000_NONE,0,5,5,196
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_36,15000_NONE,0,5,5,195
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_35,15000_NONE,0,27,27,194
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_34,15000_NONE,0,12,12,193
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_33,15000_NONE,0,21,21,192
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_-1,15000_NONE,0,90,90,164
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,20000,20000_32,15000_NONE,0,6,6,191
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_56,20000_NONE,0,8,8,262
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_54,20000_NONE,0,47,47,260
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_42,20000_NONE,0,14,14,247
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_48,20000_NONE,0,15,15,253
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_43,20000_NONE,0,24,24,248
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_49,20000_NONE,0,21,21,254
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_34,20000_NONE,0,7,7,238
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_53,20000_NONE,0,11,11,259
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_24,20000_NONE,0,37,37,227
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_25,20000_NONE,0,32,32,228
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_26,20000_NONE,0,8,8,229
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_27,20000_NONE,0,167,167,230
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_20,20000_NONE,0,22,22,223
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_21,20000_NONE,0,47,47,224
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_22,20000_NONE,0,16,16,225
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_23,20000_NONE,0,94,94,226
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_46,20000_NONE,0,7,7,251
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_47,20000_NONE,0,21,21,252
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_44,20000_NONE,0,7,7,249
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_45,20000_NONE,0,5,5,250
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_28,20000_NONE,0,85,85,231
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_29,20000_NONE,0,8,8,232
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_40,20000_NONE,0,38,38,245
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_41,20000_NONE,0,39,39,246
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_1,20000_NONE,0,87,87,211
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_0,20000_NONE,0,288,288,210
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_3,20000_NONE,0,125,125,233
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_2,20000_NONE,0,39,39,222
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_5,20000_NONE,0,71,71,255
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_4,20000_NONE,0,80,80,244
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_7,20000_NONE,0,12,12,267
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_6,20000_NONE,0,18,18,266
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_9,20000_NONE,0,32,32,269
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_8,20000_NONE,0,124,124,268
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_51,20000_NONE,0,17,17,257
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_39,20000_NONE,0,71,71,243
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_38,20000_NONE,0,26,26,242
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_59,20000_NONE,0,9,9,265
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_58,20000_NONE,0,7,7,264
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_11,20000_NONE,0,37,37,213
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_10,20000_NONE,0,61,61,212
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_13,20000_NONE,0,15,15,215
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_12,20000_NONE,0,43,43,214
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_15,20000_NONE,0,20,20,217
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_14,20000_NONE,0,103,103,216
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_17,20000_NONE,0,224,224,219
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_16,20000_NONE,0,53,53,218
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_19,20000_NONE,0,258,258,221
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_18,20000_NONE,0,24,24,220
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_31,20000_NONE,0,80,80,235
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_30,20000_NONE,0,27,27,234
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_37,20000_NONE,0,44,44,241
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_36,20000_NONE,0,21,21,240
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_35,20000_NONE,0,46,46,239
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_52,20000_NONE,0,15,15,258
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_33,20000_NONE,0,38,38,237
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_55,20000_NONE,0,8,8,261
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_-1,20000_NONE,0,52,52,209
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_32,20000_NONE,0,13,13,236
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_57,20000_NONE,0,11,11,263
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,25000,25000_50,20000_NONE,0,21,21,256
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_24,25000_NONE,0,14,14,288
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_25,25000_NONE,0,13,13,289
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_26,25000_NONE,0,14,14,290
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_27,25000_NONE,0,26,26,291
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_20,25000_NONE,0,6,6,284
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_21,25000_NONE,0,11,11,285
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_22,25000_NONE,0,63,63,286
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_23,25000_NONE,0,84,84,287
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_28,25000_NONE,0,13,13,292
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_29,25000_NONE,0,38,38,293
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_1,25000_NONE,0,155,155,273
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_0,25000_19,844,0,844,270
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_3,25000_NONE,0,138,138,294
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_2,25000_NONE,0,9,9,283
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_5,25000_NONE,0,824,824,300
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_4,25000_NONE,0,16,16,299
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_7,25000_NONE,0,24,24,302
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_6,25000_NONE,0,51,51,301
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_9,25000_NONE,0,58,58,304
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_8,25000_NONE,0,44,44,303
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_11,25000_NONE,0,6,6,275
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_10,25000_NONE,0,17,17,274
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_13,25000_19,138,0,138,271
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_12,25000_NONE,0,114,114,276
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_15,25000_NONE,0,39,39,278
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_14,25000_NONE,0,21,21,277
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_17,25000_NONE,0,47,47,280
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_16,25000_NONE,0,58,58,279
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_19,25000_NONE,0,7,7,282
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_18,25000_NONE,0,6,6,281
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_31,25000_NONE,0,12,12,296
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_30,25000_NONE,0,22,22,295
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_33,25000_NONE,0,12,12,298
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_-1,25000_NONE,0,47,47,272
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,30000,30000_32,25000_NONE,0,9,9,297
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_24,30000_NONE,0,55,55,326
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_25,30000_NONE,0,8,8,327
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_26,30000_NONE,0,18,18,328
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_27,30000_NONE,0,11,11,329
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_20,30000_NONE,0,76,76,322
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_21,30000_NONE,0,14,14,323
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_22,30000_NONE,0,24,24,324
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_23,30000_NONE,0,11,11,325
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_28,30000_NONE,0,6,6,330
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_29,30000_NONE,0,9,9,331
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_1,30000_NONE,0,16,16,310
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_0,30000_5,349,0,349,307
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_3,30000_0,362,0,362,305
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_2,30000_NONE,0,98,98,321
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_5,30000_NONE,0,51,51,333
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_4,30000_5,926,0,926,308
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_7,30000_NONE,0,62,62,334
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_6,30000_0,214,0,214,306
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_9,30000_NONE,0,87,87,336
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_8,30000_NONE,0,15,15,335
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_11,30000_NONE,0,17,17,312
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_10,30000_NONE,0,62,62,311
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_13,30000_NONE,0,50,50,314
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_12,30000_NONE,0,85,85,313
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_15,30000_NONE,0,72,72,316
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_14,30000_NONE,0,93,93,315
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_17,30000_NONE,0,7,7,318
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_16,30000_NONE,0,51,51,317
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_19,30000_NONE,0,47,47,320
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_18,30000_NONE,0,45,45,319
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_30,30000_NONE,0,12,12,332
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,35000,35000_-1,30000_NONE,0,47,47,309
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,40000,40000_24,35000_NONE,0,5,5,355
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,40000,40000_25,35000_NONE,0,30,30,356
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,40000,40000_26,35000_NONE,0,14,14,357
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,40000,40000_27,35000_NONE,0,7,7,358
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_both,40000,40000_20,35000_NONE,0,36,36,351
